"ANTS_roi","FS51_roi","r_value","p_value"
"R.periCAL","R.parsTRI",-0.0123397203070802,0.682540631590148
"R.periCAL","R.medorbF",0.0849649843910916,0.00478517420295073
"R.periCAL","R.CN",0.408891233508625,1.27995866765345e-45
"R.periCAL","L.INS",0.133933549415379,8.22859944964366e-06
"L.rosantCG","L.cauantCG",0.079768649453429,0.00809592144812801
"L.rosantCG","L.parsORB",0.193855272926659,8.77391864313734e-11
"L.rosantCG","R.parsORB",0.251253054013363,2.59322278557003e-17
"L.rosantCG","L.preCN",0.0585092589562093,0.0522738054464775
"L.rosantCG","R.ENT",0.107174810848455,0.000367441699417987
"L.rosantCG","L.CN",-0.0727105244532141,0.0158181225106705
"L.rosantCG","R.periCAL",-0.0814247609504718,0.00686750757763683
"L.rosantCG","L.rosantCG",0.194529640434563,7.53003413525151e-11
"L.rosantCG","L.caumidF",0.049500702524426,0.100664772025363
"L.rosantCG","R.rosantCG",0.32431101942978,2.2206225902782e-28
"L.rosantCG","L.latO",-0.0985289115871936,0.00106196660658899
"L.rosantCG","L.FUS",0.123932147832919,3.73211846922315e-05
"L.rosantCG","R.LG",-0.00442393064550391,0.883427363429185
"L.rosantCG","R.postCEN",0.0354863029945265,0.239388982430918
"L.rosantCG","L.periCAL",-0.147957331019071,8.18072797702346e-07
"L.rosantCG","L.SM",0.0707103144813581,0.0189489348831405
"L.rosantCG","L.parOP",0.135524320890804,6.40371215493853e-06
"L.rosantCG","L.supP",0.0138654712134461,0.645821939561172
"L.rosantCG","R.posCG",0.130363898944782,1.42961714528404e-05
"L.rosantCG","L.ENT",0.123923078356496,3.73705120801599e-05
"L.rosantCG","R.FUS",0.106192175669765,0.000416222554240726
"L.rosantCG","R.supP",0.0493440038387028,0.101748321867918
"L.rosantCG","R.supT",0.186784359131697,4.21753412597482e-10
"L.rosantCG","R.rosmidF",0.258805573346375,2.6183843814121e-18
"L.rosantCG","R.preCEN",0.0584425236259708,0.0525434279736028
"L.rosantCG","L.latorbF",0.208418853612306,2.85675115183118e-12
"L.rosantCG","L.transT",0.0959084287015405,0.00144204531585892
"L.rosantCG","L.posCG",0.117222642476393,9.67377679059507e-05
"L.rosantCG","R.transT",0.0793948929908934,0.00839896087522512
"L.rosantCG","R.preCN",0.0683201553256377,0.0233885714399421
"L.rosantCG","L.preCEN",-0.0131232060717239,0.663584640733093
"L.rosantCG","L.infP",0.0736872930964742,0.0144615521212138
"L.rosantCG","R.infP",0.0601630019858498,0.0459526200088547
"L.rosantCG","R.INS",0.218984228629177,2.0227104942597e-13
"L.rosantCG","R.caumidF",0.142995091018637,1.89907965699661e-06
"L.rosantCG","R.paraCEN",0.0753021792704576,0.0124426037918072
"L.rosantCG","L.infT",0.0982684742646689,0.00109510960242151
"L.rosantCG","R.supF",0.246385793278625,1.09215688984323e-16
"L.rosantCG","L.paraH",0.183794020365479,8.04627893312357e-10
"L.rosantCG","L.midT",0.0250111451289005,0.407053596074981
"L.rosantCG","R.paraH",0.175074869571488,4.9800313682123e-09
"L.rosantCG","L.isthCG",0.0540982555557023,0.0727610646765811
"L.rosantCG","L.parsTRI",0.114789046835255,0.000135002457439302
"L.rosantCG","R.infT",0.0873262359175433,0.00373341794712229
"L.rosantCG","R.latorbF",0.285462892182847,4.32808025371973e-22
"L.rosantCG","L.rosmidF",0.131537963332702,1.19398343920746e-05
"L.rosantCG","L.supF",0.153228718440348,3.24291702448743e-07
"L.rosantCG","R.cauantCG",0.137226339615862,4.88158538780227e-06
"L.rosantCG","L.LG",-0.0401254315203394,0.183373932733148
"L.rosantCG","R.isthCG",0.0931495327888907,0.00197449056601351
"L.rosantCG","L.medorbF",0.249144591138084,4.85290360611794e-17
"L.rosantCG","R.SM",0.0740051281796993,0.0140427850201906
"L.rosantCG","L.supT",0.124098584823461,3.6426848331884e-05
"L.rosantCG","R.midT",0.0781457273598122,0.00948663296834619
"L.rosantCG","L.postCEN",-0.0205736562953175,0.495265634917507
"L.rosantCG","R.latO",-0.0807877135269285,0.00731872324508746
"L.rosantCG","R.parOP",0.230504483956872,9.61311479195114e-15
"L.rosantCG","L.paraCEN",0.0187908911879919,0.533380922607645
"L.rosantCG","R.parsTRI",0.226976747601645,2.48745177705783e-14
"L.rosantCG","R.medorbF",0.328181194123055,4.64495014914336e-29
"L.rosantCG","R.CN",-0.010321528893477,0.732274108221519
"L.rosantCG","L.INS",0.224021444528829,5.4497214209032e-14
"L.caumidF","L.cauantCG",0.0632364143075782,0.0359065397398452
"L.caumidF","L.parsORB",0.256394393778362,5.48931940465553e-18
"L.caumidF","R.parsORB",0.223365894275987,6.47563024003982e-14
"L.caumidF","L.preCN",0.151402813922296,4.484248619274e-07
"L.caumidF","R.ENT",0.0488323910396712,0.105350731860018
"L.caumidF","L.CN",-0.00515938705965131,0.864222235165919
"L.caumidF","R.periCAL",-0.0277345260771446,0.357886554020944
"L.caumidF","L.rosantCG",0.0650784192450147,0.0308327817040324
"L.caumidF","L.caumidF",0.49063352064535,9.32896898765265e-68
"L.caumidF","R.rosantCG",-0.0299619325169445,0.320578317081537
"L.caumidF","L.latO",0.0309629604435895,0.304669641338578
"L.caumidF","L.FUS",0.0131132820577329,0.663823438742775
"L.caumidF","R.LG",0.00929021567846559,0.758144650974827
"L.caumidF","R.postCEN",0.200365076310728,1.96000868681902e-11
"L.caumidF","L.periCAL",-0.0214805170070606,0.476449649124275
"L.caumidF","L.SM",0.294706527031104,1.67992725297042e-23
"L.caumidF","L.parOP",0.309945300616065,6.07472847457086e-26
"L.caumidF","L.supP",0.222903259600982,7.31146396378639e-14
"L.caumidF","R.posCG",0.0674667708085987,0.0251790484551542
"L.caumidF","L.ENT",0.0476156520990293,0.114324319853726
"L.caumidF","R.FUS",0.039967712218569,0.185103326180485
"L.caumidF","R.supP",0.243624629921845,2.43527299624474e-16
"L.caumidF","R.supT",0.0761466809054941,0.0114894988497608
"L.caumidF","R.rosmidF",0.264215615221665,4.83544538702267e-19
"L.caumidF","R.preCEN",0.249347946553556,4.5694393716549e-17
"L.caumidF","L.latorbF",0.144415855135344,1.49644463420897e-06
"L.caumidF","L.transT",0.0737196222141831,0.0144184598373636
"L.caumidF","L.posCG",0.0289295506000401,0.337543127802936
"L.caumidF","R.transT",0.107592570916706,0.000348365963650743
"L.caumidF","R.preCN",0.180288845483541,1.69255239079347e-09
"L.caumidF","L.preCEN",0.338242705527595,7.14476131091947e-31
"L.caumidF","L.infP",0.186914200974954,4.0998927518633e-10
"L.caumidF","R.infP",0.224483405589042,4.82443024796089e-14
"L.caumidF","R.INS",-0.0230957591925424,0.44392661740969
"L.caumidF","R.caumidF",0.348534706189949,8.48767836191075e-33
"L.caumidF","R.paraCEN",0.26049713192064,1.5505572738561e-18
"L.caumidF","L.infT",0.0926475652984746,0.0020888695511045
"L.caumidF","R.supF",0.346366466663443,2.18976205820683e-32
"L.caumidF","L.paraH",-0.0291595849288039,0.33371402877011
"L.caumidF","L.midT",0.0968955388618666,0.0012861748241822
"L.caumidF","R.paraH",0.0193099933839072,0.522131691036692
"L.caumidF","L.isthCG",-0.0275159983865811,0.36168832064389
"L.caumidF","L.parsTRI",0.291281300919622,5.67860288506162e-23
"L.caumidF","R.infT",0.0481556265397969,0.110270448488453
"L.caumidF","R.latorbF",0.199619425537182,2.33319773298014e-11
"L.caumidF","L.rosmidF",0.405216433440949,9.26442689725051e-45
"L.caumidF","L.supF",0.442255666530562,6.22163033000253e-54
"L.caumidF","R.cauantCG",0.0362996887640281,0.22878287713311
"L.caumidF","L.LG",-0.00299861130539033,0.920832526391782
"L.caumidF","R.isthCG",0.0187462406995891,0.534354206877401
"L.caumidF","L.medorbF",0.113259135275564,0.000165922205376487
"L.caumidF","R.SM",0.278147397820106,5.20206789561032e-21
"L.caumidF","L.supT",0.102933929318815,0.000624616447887856
"L.caumidF","R.midT",0.086206890079408,0.0042026093422141
"L.caumidF","L.postCEN",0.235313709633833,2.56382781728908e-15
"L.caumidF","R.latO",0.0618728134080366,0.0401059124041512
"L.caumidF","R.parOP",0.183898327942937,7.86841985439158e-10
"L.caumidF","L.paraCEN",0.226606531628289,2.74591786078866e-14
"L.caumidF","R.parsTRI",0.217603485072551,2.88165188599866e-13
"L.caumidF","R.medorbF",0.0646129782497248,0.0320530115932203
"L.caumidF","R.CN",0.027937186041328,0.354383372945329
"L.caumidF","L.INS",0.0253535298522463,0.40066000828806
"R.rosantCG","L.cauantCG",-0.00226997452250408,0.940027507084489
"R.rosantCG","L.parsORB",0.201691926600585,1.43495068700498e-11
"R.rosantCG","R.parsORB",0.235084047679821,2.73269436905088e-15
"R.rosantCG","L.preCN",0.0132519035244067,0.660490937701041
"R.rosantCG","R.ENT",0.179052909957655,2.19232023195513e-09
"R.rosantCG","L.CN",-0.163009301435305,5.35387250550608e-08
"R.rosantCG","R.periCAL",-0.177336279212319,3.13086574441409e-09
"R.rosantCG","L.rosantCG",0.150946433660869,4.85973219373066e-07
"R.rosantCG","L.caumidF",0.0695548561808617,0.0209937948092215
"R.rosantCG","R.rosantCG",0.351054483684832,2.79492089147464e-33
"R.rosantCG","L.latO",-0.153151876151564,3.28770444806328e-07
"R.rosantCG","L.FUS",0.185074442339918,6.10999251724694e-10
"R.rosantCG","R.LG",-0.0628924981784362,0.0369286987634533
"R.rosantCG","R.postCEN",0.0197707744702125,0.512249350346576
"R.rosantCG","L.periCAL",-0.229895802014509,1.13395397502273e-14
"R.rosantCG","L.SM",0.123151436954561,4.18013084802464e-05
"R.rosantCG","L.parOP",0.190657184191981,1.79814980161131e-10
"R.rosantCG","L.supP",-0.0331204198146626,0.272190456865362
"R.rosantCG","R.posCG",0.053608587801624,0.0753937095487047
"R.rosantCG","L.ENT",0.231452976756381,7.42469392177041e-15
"R.rosantCG","R.FUS",0.150781812152979,5.00246427459024e-07
"R.rosantCG","R.supP",-0.0216092732081191,0.473810224411337
"R.rosantCG","R.supT",0.29544391463416,1.28964801125629e-23
"R.rosantCG","R.rosmidF",0.196009387211219,5.37362653754955e-11
"R.rosantCG","R.preCEN",0.147079829372136,9.51376614876829e-07
"R.rosantCG","L.latorbF",0.199205323468563,2.56957605106998e-11
"R.rosantCG","L.transT",0.169256280465491,1.59904714607943e-08
"R.rosantCG","L.posCG",0.0199914352068158,0.507551584958964
"R.rosantCG","R.transT",0.145363831506961,1.27485950099234e-06
"R.rosantCG","R.preCN",0.00175039831263918,0.953737002231192
"R.rosantCG","L.preCEN",0.105138059101389,0.00047522564092254
"R.rosantCG","L.infP",0.0648454717452703,0.0314384204239493
"R.rosantCG","R.infP",0.0387264294808581,0.199136335221146
"R.rosantCG","R.INS",0.196716180813741,4.56953553181442e-11
"R.rosantCG","R.caumidF",0.132902556626038,9.66597604470287e-06
"R.rosantCG","R.paraCEN",0.0693148801814266,0.0214417913534334
"R.rosantCG","L.infT",0.167364538510684,2.31669672097887e-08
"R.rosantCG","R.supF",0.206526778049495,4.52345897742452e-12
"R.rosantCG","L.paraH",0.209225651991531,2.34519700377901e-12
"R.rosantCG","L.midT",0.157949389685783,1.37829495505106e-07
"R.rosantCG","R.paraH",0.195701935299903,5.76510366498039e-11
"R.rosantCG","L.isthCG",-0.0336377764438136,0.264767486743458
"R.rosantCG","L.parsTRI",0.139442193763313,3.41185807610191e-06
"R.rosantCG","R.infT",0.142007060180705,2.23832603980776e-06
"R.rosantCG","R.latorbF",0.227154322741728,2.3721111632138e-14
"R.rosantCG","L.rosmidF",0.0785786057209857,0.00909628180698692
"R.rosantCG","L.supF",0.118182883283963,8.46663196873415e-05
"R.rosantCG","R.cauantCG",0.104862940026848,0.000491859650198575
"R.rosantCG","L.LG",-0.103802257859781,0.000561197112821528
"R.rosantCG","R.isthCG",-0.0109887503951932,0.715695183640888
"R.rosantCG","L.medorbF",0.172150573186353,8.99515768237406e-09
"R.rosantCG","R.SM",0.0961081960700708,0.00140916307977012
"R.rosantCG","L.supT",0.271021695363232,5.46041321851769e-20
"R.rosantCG","R.midT",0.178766225358895,2.32731369517651e-09
"R.rosantCG","L.postCEN",0.00813047318064081,0.787561995176863
"R.rosantCG","R.latO",-0.155914971172898,1.99915556273053e-07
"R.rosantCG","R.parOP",0.264843965043117,3.96394153969539e-19
"R.rosantCG","L.paraCEN",0.0188366075073232,0.532385333584338
"R.rosantCG","R.parsTRI",0.255137336615686,8.04994402281945e-18
"R.rosantCG","R.medorbF",0.243033487377003,2.88767050181071e-16
"R.rosantCG","R.CN",-0.132509944125871,1.02739282511263e-05
"R.rosantCG","L.INS",0.230729574947939,9.0424464224489e-15
"L.latO","L.cauantCG",0.116130983186283,0.000112427515102323
"L.latO","L.parsORB",-0.0649420095444152,0.0311862068704534
"L.latO","R.parsORB",-0.0985715459303886,0.00105663010908994
"L.latO","L.preCN",0.195418416726793,6.15071175988325e-11
"L.latO","R.ENT",-0.114207815170038,0.000146048743381131
"L.latO","L.CN",0.322645149409587,4.32444458451054e-28
"L.latO","R.periCAL",0.228332474675797,1.72938172745232e-14
"L.latO","L.rosantCG",0.042178900139606,0.161937703908273
"L.latO","L.caumidF",-0.063651483888939,0.0347050821572677
"L.latO","R.rosantCG",0.0646924982948114,0.0318416549360619
"L.latO","L.latO",0.3451860800271,3.65693706945843e-32
"L.latO","L.FUS",0.0923073607909938,0.00216980576768949
"L.latO","R.LG",0.230425318215907,9.82211826561799e-15
"L.latO","R.postCEN",0.0668336328253453,0.0265828775673715
"L.latO","L.periCAL",0.330359156511693,1.90655406009373e-29
"L.latO","L.SM",-0.00295028384492403,0.922104348893579
"L.latO","L.parOP",-0.0208496330250806,0.489497915100687
"L.latO","L.supP",0.205375037080728,5.97081422806276e-12
"L.latO","R.posCG",0.0749373193823418,0.0128755726200247
"L.latO","L.ENT",-0.0873602482714759,0.00371993641492655
"L.latO","R.FUS",0.0145636959120123,0.629295038010033
"L.latO","R.supP",0.134110963699825,8.00280252165934e-06
"L.latO","R.supT",-0.0604911540588789,0.0447779730833996
"L.latO","R.rosmidF",-0.0242955346347886,0.420611361078479
"L.latO","R.preCEN",-0.0760962119071278,0.0115445854106687
"L.latO","L.latorbF",0.0267679577067949,0.374892515601498
"L.latO","L.transT",0.114968208449822,0.000131759226302404
"L.latO","L.posCG",0.131868457467641,1.13464283760754e-05
"L.latO","R.transT",0.0646635273124616,0.0319185184466619
"L.latO","R.preCN",0.124342505997207,3.5152792786817e-05
"L.latO","L.preCEN",-0.0240250228646553,0.425804586014021
"L.latO","L.infP",0.140968586848524,2.65724867302577e-06
"L.latO","R.infP",0.0518639849655151,0.085410926341069
"L.latO","R.INS",0.0459809464696983,0.127313503259651
"L.latO","R.caumidF",-0.074826736972576,0.01300940039885
"L.latO","R.paraCEN",0.0392852260834268,0.192725781599163
"L.latO","L.infT",0.0869793181130514,0.00387348129384087
"L.latO","R.supF",-0.0763548242197123,0.0112647657418667
"L.latO","L.paraH",0.0647124423498479,0.0317888331011422
"L.latO","L.midT",-0.021803718437311,0.469839475057696
"L.latO","R.paraH",0.0170685418403197,0.57156059698667
"L.latO","L.isthCG",0.140453835844997,2.89180592040508e-06
"L.latO","L.parsTRI",-0.0153802112895212,0.610201281365755
"L.latO","R.infT",0.00353964547977304,0.90660880448023
"L.latO","R.latorbF",-0.0369085639242675,0.221065165063658
"L.latO","L.rosmidF",-0.00694651425073116,0.817908804301697
"L.latO","L.supF",-0.0615999334756703,0.0409944402901313
"L.latO","R.cauantCG",0.103042060300089,0.00061637104741846
"L.latO","L.LG",0.264429601749047,4.51928276288138e-19
"L.latO","R.isthCG",0.128985131243074,1.76291036633522e-05
"L.latO","L.medorbF",0.0522609113413754,0.0830422246226215
"L.latO","R.SM",-0.0380863646509159,0.206668797343925
"L.latO","L.supT",-0.0214772642866378,0.476516431950892
"L.latO","R.midT",-0.0691380048223907,0.0217772890818218
"L.latO","L.postCEN",0.14580760717021,1.18230458326513e-06
"L.latO","R.latO",0.247397414299243,8.12098830961604e-17
"L.latO","R.parOP",-0.0849001859942189,0.00481748407417881
"L.latO","L.paraCEN",0.116568147969481,0.000105876556912404
"L.latO","R.parsTRI",-0.0570543382945227,0.0584204647126294
"L.latO","R.medorbF",0.0359966783729248,0.232694232673556
"L.latO","R.CN",0.276553569601405,8.8548977003225e-21
"L.latO","L.INS",0.0546959111375079,0.069650157524296
"L.FUS","L.cauantCG",0.000595387138662011,0.984256132834869
"L.FUS","L.parsORB",-0.0271589197399606,0.367954654398808
"L.FUS","R.parsORB",-0.00152147960441212,0.959781814826348
"L.FUS","L.preCN",0.112109545260356,0.000193408906633459
"L.FUS","R.ENT",0.168306469720288,1.92720219885971e-08
"L.FUS","L.CN",0.13793020257358,4.35916941399e-06
"L.FUS","R.periCAL",0.104917304634492,0.000488530324775893
"L.FUS","L.rosantCG",0.141278122691226,2.52510076586022e-06
"L.FUS","L.caumidF",-0.14367208540478,1.69573254418763e-06
"L.FUS","R.rosantCG",0.102169125193655,0.000685926605902517
"L.FUS","L.latO",0.166622626207508,2.67620385155107e-08
"L.FUS","L.FUS",0.308491762721006,1.05374316722276e-25
"L.FUS","R.LG",0.201305316591557,1.57177897323806e-11
"L.FUS","R.postCEN",0.0455962308157045,0.130531077381162
"L.FUS","L.periCAL",0.0911139536945392,0.00247694829838706
"L.FUS","L.SM",-0.00146842571932686,0.961183094679135
"L.FUS","L.parOP",-0.0176872293904587,0.557697568102164
"L.FUS","L.supP",0.0725029186993336,0.0161204508638954
"L.FUS","R.posCG",0.0154176476053302,0.609332040081908
"L.FUS","L.ENT",0.202355857866831,1.22666078859403e-11
"L.FUS","R.FUS",0.234109140802949,3.57980142879416e-15
"L.FUS","R.supP",0.0853029760025329,0.00461979762026518
"L.FUS","R.supT",0.126130739183202,2.70231630535144e-05
"L.FUS","R.rosmidF",-0.10545559631375,0.000456678962865029
"L.FUS","R.preCEN",-0.049831437938376,0.0984079344410752
"L.FUS","L.latorbF",0.0841238952984251,0.00522017791458012
"L.FUS","L.transT",0.200409689635862,1.93963413473345e-11
"L.FUS","L.posCG",0.082039125193434,0.00645616591738883
"L.FUS","R.transT",0.131572253153484,1.18769178605786e-05
"L.FUS","R.preCN",0.0905464479772252,0.00263651572024719
"L.FUS","L.preCEN",-0.0435671489007853,0.148553590998388
"L.FUS","L.infP",0.0796500830403248,0.00819097856284905
"L.FUS","R.infP",0.0767095092657344,0.0108907805190166
"L.FUS","R.INS",0.20599847225937,5.13879090085619e-12
"L.FUS","R.caumidF",-0.127777655868525,2.11437370369659e-05
"L.FUS","R.paraCEN",-0.0147767421000984,0.62428845846086
"L.FUS","L.infT",0.242217486404332,3.65066361612136e-16
"L.FUS","R.supF",-0.117663709889207,9.10042959668441e-05
"L.FUS","L.paraH",0.259477187433903,2.12758826604072e-18
"L.FUS","L.midT",0.0504536344030288,0.0942717441905933
"L.FUS","R.paraH",0.249702494506136,4.11371238980155e-17
"L.FUS","L.isthCG",0.105889022267668,0.000432450588495175
"L.FUS","L.parsTRI",-0.0619258403628148,0.0399351571824309
"L.FUS","R.infT",0.208111130037435,3.0793925793607e-12
"L.FUS","R.latorbF",0.102535641151097,0.000655879530462396
"L.FUS","L.rosmidF",-0.135188306784836,6.75360305230188e-06
"L.FUS","L.supF",-0.118260070733906,8.37603830620174e-05
"L.FUS","R.cauantCG",-0.00478074228160058,0.874100600349539
"L.FUS","L.LG",0.171199583725966,1.08786188598691e-08
"L.FUS","R.isthCG",0.0903710119376807,0.0026877098686262
"L.FUS","L.medorbF",0.0491046804920813,0.103421083358855
"L.FUS","R.SM",-0.00263227958151416,0.930478004611582
"L.FUS","L.supT",0.123592363232851,3.92120271137332e-05
"L.FUS","R.midT",0.0917267834722852,0.00231458519230746
"L.FUS","L.postCEN",0.0615119669203371,0.0412843961999671
"L.FUS","R.latO",0.171634558227332,9.97393136858093e-09
"L.FUS","R.parOP",-0.0150512274596326,0.617863536803546
"L.FUS","L.paraCEN",-0.0111029898517246,0.712869718963497
"L.FUS","R.parsTRI",-0.0326506127360603,0.279053339994003
"L.FUS","R.medorbF",0.0475971461594741,0.114465302468193
"L.FUS","R.CN",0.168842870398097,1.73461025461459e-08
"L.FUS","L.INS",0.174532943277131,5.56092681980177e-09
"R.LG","L.cauantCG",0.112978303830616,0.000172275988623165
"R.LG","L.parsORB",0.0779645721911223,0.00965437133820894
"R.LG","R.parsORB",0.0515532823454009,0.0873028888784524
"R.LG","L.preCN",0.294071761602291,2.10795566503826e-23
"R.LG","R.ENT",0.289911963218641,9.19791442005042e-23
"R.LG","L.CN",0.306024387214756,2.66516436206874e-25
"R.LG","R.periCAL",0.266147914728753,2.61987947001092e-19
"R.LG","L.rosantCG",0.237690433215785,1.31970327259774e-15
"R.LG","L.caumidF",-0.0202433197885287,0.502216816550107
"R.LG","R.rosantCG",0.162016963326564,6.45984021098173e-08
"R.LG","L.latO",0.35846903277984,1.00270704732367e-34
"R.LG","L.FUS",0.429351897697368,1.31884595018077e-50
"R.LG","R.LG",0.409223169742404,1.06909756201846e-45
